"time","L","S","E","I_S","I_A","H","R","D","V","YIS","YIH","Vcon","XMAY"
"t","CL","CS","CE","CIS","CIA","CH","CR","CD","CV"
191.,0.013449838,0.762319748,0.01227502,0.000909035,0.01173504,0.000338588,0.195807846,0.003164885,0.
192.,0.012207218,0.76209634,0.012419204,0.000920207,0.011883793,0.000342856,0.196945009,0.003185373,0.
193.,0.012477823,0.760338781,0.012562546,0.000931353,0.012032409,0.000347119,0.198103856,0.003206112,0.
194.,0.012753748,0.758555439,0.012704893,0.00094246,0.012180757,0.000351375,0.199284226,0.003227102,0.
195.,0.013035087,0.756746611,0.012846174,0.000953517,0.012328717,0.000355618,0.200485934,0.003248342,0.
196.,0.013526158,0.754708394,0.01298631,0.000964514,0.012476172,0.000359846,0.201708775,0.003269831,0.
197.,0.01515432,0.751514019,0.013125071,0.000975442,0.012623003,0.000364055,0.202952521,0.003291569,0.
198.,0.016976811,0.74810682,0.01326229,0.00098629,0.012769071,0.00036824,0.204216924,0.003313552,0.
199.,0.019016749,0.744464216,0.013397861,0.000997045,0.012914242,0.000372399,0.205501709,0.00333578,0.
200.,0.02055817,0.741302737,0.013531662,0.001007697,0.013058382,0.000376525,0.206806576,0.00335825,0.
201.,0.01868412,0.741539391,0.013664073,0.001018241,0.013201392,0.000380617,0.208131206,0.00338096,0.
202.,0.016980941,0.741588154,0.013795142,0.001028679,0.013343239,0.000384671,0.209475267,0.003403908,0.
203.,0.015433116,0.741465121,0.013924679,0.001039008,0.013483874,0.000388686,0.210838425,0.003427091,0.
204.,0.014087665,0.741123858,0.014052521,0.001049226,0.013623227,0.000392662,0.212220334,0.003450507,0.
205.,0.013143052,0.740366544,0.01417848,0.001059324,0.013761213,0.000396595,0.213620638,0.003474153,0.
206.,0.012261836,0.739531243,0.014302418,0.001069295,0.013897732,0.000400484,0.215038964,0.003498027,0.
207.,0.011439796,0.738622794,0.014424224,0.00107913,0.014032679,0.000404327,0.216474923,0.003522126,0.
208.,0.010632901,0.737685861,0.014543791,0.00108882,0.014165951,0.000408121,0.217928108,0.003546446,0.
209.,0.009699372,0.736862843,0.014661043,0.001098357,0.014297444,0.000411861,0.219398095,0.003570985,0.
210.,0.00884815,0.735945451,0.01477588,0.001107733,0.014427058,0.000415546,0.220884443,0.003595739,0.
211.,0.00807201,0.734941596,0.014888194,0.00111694,0.01455469,0.000419173,0.222386693,0.003620704,0.
212.,0.007615022,0.733607904,0.01499788,0.001125971,0.014680238,0.000422738,0.223904372,0.003645876,0.
213.,0.008521027,0.730901457,0.015104639,0.001134816,0.014803585,0.000426238,0.225436987,0.003671252,0.
214.,0.009533534,0.728079593,0.015208303,0.001143462,0.014924588,0.00042967,0.226984023,0.003696827,0.
215.,0.010665032,0.72513059,0.015308797,0.001151897,0.015043113,0.00043303,0.228544943,0.003722598,0.
216.,0.011852496,0.72211826,0.015406041,0.001160113,0.015159032,0.000436313,0.230119187,0.003748558,0.
217.,0.012753176,0.719386089,0.015500011,0.0011681,0.015272229,0.000439516,0.231706176,0.003774703,0.
218.,0.013721279,0.716580645,0.01559065,0.001175852,0.0153826,0.000442635,0.233305311,0.003801029,0.
219.,0.01476183,0.713697712,0.015677873,0.001183362,0.015490047,0.000445668,0.234915979,0.003827529,0.
220.,0.015928152,0.710684791,0.015761599,0.001190624,0.015594471,0.000448611,0.236537553,0.003854198,0.
221.,0.017446772,0.707316233,0.015841706,0.001197631,0.015695775,0.000451462,0.238169389,0.003881032,0.
222.,0.019108897,0.703801703,0.015918097,0.001204375,0.015793858,0.000454218,0.239810829,0.003908023,0.
223.,0.020928058,0.700128536,0.015990693,0.001210849,0.015888621,0.000456876,0.2414612,0.003935166,0.
224.,0.02217139,0.697030473,0.01605942,0.001217047,0.015979967,0.000459434,0.243119813,0.003962455,0.
225.,0.019964369,0.69738226,0.016124817,0.001222968,0.016067842,0.00046189,0.24478597,0.003989884,0.
226.,0.01797737,0.697514069,0.016187003,0.001228619,0.016152277,0.000464242,0.246458973,0.004017447,0.
227.,0.016188514,0.697448634,0.016245808,0.001234004,0.016233278,0.000466491,0.248138133,0.004045137,0.
228.,0.014774874,0.697009717,0.016301104,0.001239125,0.016310827,0.000468638,0.249822765,0.004072949,0.
229.,0.014427736,0.695507032,0.01635263,0.001243976,0.016384883,0.000470683,0.251512183,0.004100877,0.
230.,0.014088666,0.693999897,0.016400282,0.001248551,0.016455373,0.000472626,0.253205692,0.004128914,0.
231.,0.013757495,0.692489272,0.016444049,0.001252843,0.016522231,0.000474464,0.254902593,0.004157054,0.
232.,0.013356205,0.691053964,0.016483921,0.001256849,0.016585402,0.000476196,0.256602173,0.004185291,0.
233.,0.012596642,0.689982844,0.016519956,0.001260564,0.016644838,0.00047782,0.258303717,0.004213618,0.
234.,0.011880525,0.688874943,0.016552161,0.001263989,0.016700511,0.000479335,0.260006507,0.00424203,0.
235.,0.01120539,0.687733505,0.016580514,0.001267121,0.016752391,0.00048074,0.261709821,0.004270518,0.
236.,0.010572938,0.6865576,0.016605002,0.001269959,0.01680045,0.000482035,0.263412939,0.004299078,0.
237.,0.009995499,0.685335663,0.016625615,0.001272503,0.016844664,0.000483218,0.265115137,0.004327701,0.
238.,0.009449906,0.684091616,0.016642352,0.001274751,0.016885012,0.000484289,0.266815693,0.004356382,0.
239.,0.008934416,0.68282794,0.016655221,0.001276702,0.016921476,0.000485248,0.268513884,0.004385114,0.
240.,0.008524099,0.681470298,0.016664233,0.001278357,0.016954041,0.000486094,0.270208989,0.00441389,0.
241.,0.008510864,0.67972757,0.016669337,0.001279714,0.016982695,0.000486827,0.271900289,0.004442703,0.
242.,0.008497603,0.677997604,0.01667054,0.001280773,0.017007419,0.000487448,0.273587066,0.004471548,0.
243.,0.008484324,0.676281082,0.016667883,0.001281534,0.017028206,0.000487954,0.275268601,0.004500416,0.
244.,0.00848464,0.67456507,0.016661409,0.001281997,0.017045052,0.000488347,0.276944183,0.004529301,0.
245.,0.008553303,0.672795495,0.01665115,0.001282164,0.017057964,0.000488627,0.2786131,0.004558198,0.
246.,0.008622433,0.671040891,0.016637147,0.001282036,0.017066951,0.000488794,0.28027465,0.004587098,0.
247.,0.008692045,0.669301883,0.016619451,0.001281616,0.017072028,0.000488848,0.281928135,0.004615995,0.
248.,0.008965535,0.66737569,0.016598114,0.001280906,0.017073217,0.00048879,0.283572863,0.004644884,0.
249.,0.010387549,0.664318477,0.016573001,0.001279908,0.017070533,0.000488621,0.285208155,0.004673756,0.
250.,0.012033793,0.66105527,0.016544072,0.00127862,0.017063968,0.000488341,0.286833331,0.004702606,0.
