 t  , CL , CS , CE , CIS, CIA, CH , CR , CD , CV 
 205.000000000, .013143052, .740366544, .014178480, .001059324, .013761213, .000396595, .213620638, .003474153, .000000000
 206.000000000, .012261836, .739531243, .014302418, .001069295, .013897732, .000400484, .215038964, .003498027, .000000000
 207.000000000, .011439796, .738622794, .014424224, .001079130, .014032679, .000404327, .216474923, .003522126, .000000000
 208.000000000, .010632901, .737685861, .014543791, .001088820, .014165951, .000408121, .217928108, .003546446, .000000000
 209.000000000, .009699372, .736862843, .014661043, .001098357, .014297444, .000411861, .219398095, .003570985, .000000000
 210.000000000, .008848150, .735945451, .014775880, .001107733, .014427058, .000415546, .220884443, .003595739, .000000000
 211.000000000, .008072010, .734941596, .014888194, .001116940, .014554690, .000419173, .222386693, .003620704, .000000000
 212.000000000, .007615022, .733607904, .014997880, .001125971, .014680238, .000422738, .223904372, .003645876, .000000000
 213.000000000, .008521027, .730901457, .015104639, .001134816, .014803585, .000426238, .225436987, .003671252, .000000000
 214.000000000, .009533534, .728079593, .015208303, .001143462, .014924588, .000429670, .226984023, .003696827, .000000000
 215.000000000, .010665032, .725130590, .015308797, .001151897, .015043113, .000433030, .228544943, .003722598, .000000000
 216.000000000, .011852496, .722118260, .015406041, .001160113, .015159032, .000436313, .230119187, .003748558, .000000000
 217.000000000, .012753176, .719386089, .015500011, .001168100, .015272229, .000439516, .231706176, .003774703, .000000000
 218.000000000, .013721279, .716580645, .015590650, .001175852, .015382600, .000442635, .233305311, .003801029, .000000000
 219.000000000, .014761830, .713697712, .015677873, .001183362, .015490047, .000445668, .234915979, .003827529, .000000000
 220.000000000, .015928152, .710684791, .015761599, .001190624, .015594471, .000448611, .236537553, .003854198, .000000000
 221.000000000, .017446772, .707316233, .015841706, .001197631, .015695775, .000451462, .238169389, .003881032, .000000000
 222.000000000, .019108897, .703801703, .015918097, .001204375, .015793858, .000454218, .239810829, .003908023, .000000000
 223.000000000, .020928058, .700128536, .015990693, .001210849, .015888621, .000456876, .241461200, .003935166, .000000000
 224.000000000, .022171390, .697030473, .016059420, .001217047, .015979967, .000459434, .243119813, .003962455, .000000000
 225.000000000, .019964369, .697382260, .016124817, .001222968, .016067842, .000461890, .244785970, .003989884, .000000000
 226.000000000, .017977370, .697514069, .016187003, .001228619, .016152277, .000464242, .246458973, .004017447, .000000000
 227.000000000, .016188514, .697448634, .016245808, .001234004, .016233278, .000466491, .248138133, .004045137, .000000000
 228.000000000, .014774874, .697009717, .016301104, .001239125, .016310827, .000468638, .249822765, .004072949, .000000000
 229.000000000, .014427736, .695507032, .016352630, .001243976, .016384883, .000470683, .251512183, .004100877, .000000000
 230.000000000, .014088666, .693999897, .016400282, .001248551, .016455373, .000472626, .253205692, .004128914, .000000000
 231.000000000, .013757495, .692489272, .016444049, .001252843, .016522231, .000474464, .254902593, .004157054, .000000000
 232.000000000, .013356205, .691053964, .016483921, .001256849, .016585402, .000476196, .256602173, .004185291, .000000000
 233.000000000, .012596642, .689982844, .016519956, .001260564, .016644838, .000477820, .258303717, .004213618, .000000000
 234.000000000, .011880525, .688874943, .016552161, .001263989, .016700511, .000479335, .260006507, .004242030, .000000000
 235.000000000, .011205390, .687733505, .016580514, .001267121, .016752391, .000480740, .261709821, .004270518, .000000000
 236.000000000, .010572938, .686557600, .016605002, .001269959, .016800450, .000482035, .263412939, .004299078, .000000000
 237.000000000, .009995499, .685335663, .016625615, .001272503, .016844664, .000483218, .265115137, .004327701, .000000000
 238.000000000, .009449906, .684091616, .016642352, .001274751, .016885012, .000484289, .266815693, .004356382, .000000000
 239.000000000, .008934416, .682827940, .016655221, .001276702, .016921476, .000485248, .268513884, .004385114, .000000000
 240.000000000, .008524099, .681470298, .016664233, .001278357, .016954041, .000486094, .270208989, .004413890, .000000000
 241.000000000, .008510864, .679727570, .016669337, .001279714, .016982695, .000486827, .271900289, .004442703, .000000000
 242.000000000, .008497603, .677997604, .016670540, .001280773, .017007419, .000487448, .273587066, .004471548, .000000000
 243.000000000, .008484324, .676281082, .016667883, .001281534, .017028206, .000487954, .275268601, .004500416, .000000000
 244.000000000, .008484640, .674565070, .016661409, .001281997, .017045052, .000488347, .276944183, .004529301, .000000000
 245.000000000, .008553303, .672795495, .016651150, .001282164, .017057964, .000488627, .278613100, .004558198, .000000000
 246.000000000, .008622433, .671040891, .016637147, .001282036, .017066951, .000488794, .280274650, .004587098, .000000000
 247.000000000, .008692045, .669301883, .016619451, .001281616, .017072028, .000488848, .281928135, .004615995, .000000000
 248.000000000, .008965535, .667375690, .016598114, .001280906, .017073217, .000488790, .283572863, .004644884, .000000000
 249.000000000, .010387549, .664318477, .016573001, .001279908, .017070533, .000488621, .285208155, .004673756, .000000000
 250.000000000, .012033793, .661055270, .016544072, .001278620, .017063968, .000488341, .286833331, .004702606, .000000000
 251.000000000, .013939640, .657551329, .016511376, .001277042, .017053518, .000487950, .288447717, .004731427, .000000000
 252.000000000, .015702070, .654210310, .016474954, .001275174, .017039190, .000487448, .290050641, .004760213, .000000000
 253.000000000, .015421531, .652931954, .016435244, .001273021, .017021018, .000486837, .291641439, .004788957, .000000000
 254.000000000, .015146225, .651668394, .016392457, .001270594, .016999098, .000486116, .293219462, .004817653, .000000000
 255.000000000, .014876068, .650420215, .016346621, .001267904, .016973523, .000485289, .294784086, .004846294, .000000000
 256.000000000, .014942878, .648856073, .016297777, .001264958, .016944377, .000484359, .296334703, .004874875, .000000000
 257.000000000, .016819204, .645504197, .016245674, .001261761, .016911717, .000483329, .297870727, .004903390, .000000000
 258.000000000, .018930270, .641939999, .016190246, .001258312, .016875559, .000482201, .299391580, .004931833, .000000000
 259.000000000, .021305488, .638134547, .016131573, .001254610, .016835919, .000480974, .300896691, .004960198, .000000000
 260.000000000, .022740957, .635292212, .016069721, .001250656, .016792827, .000479651, .302385495, .004988481, .000000000
 261.000000000, .018781756, .637867261, .016005792, .001246463, .016746381, .000478232, .303857441, .005016674, .000000000
 262.000000000, .015513286, .639774257, .015940076, .001242057, .016696816, .000476720, .305312014, .005044773, .000000000
 263.000000000, .012815015, .641134187, .015872389, .001237456, .016644314, .000475124, .306748742, .005072773, .000000000
 264.000000000, .010854521, .641779871, .015802630, .001232671, .016589004, .000473446, .308167186, .005100670, .000000000
