 t   , NCL , NCS , NCE , NCIS, NCIA, NCH , NCR , NCD , NCV 
 164.000000000, .234529068, .571370828, .008223842, .000604597, .007769232, .000224276, .174556044, .002722113, .000000000
 165.000000000, .234038962, .571096466, .008342501, .000613494, .007884995, .000227612, .175060230, .002735740, .000000000
 166.000000000, .233542661, .570806967, .008462020, .000622463, .008001794, .000230978, .175583549, .002749567, .000000000
 167.000000000, .233040146, .570502328, .008582363, .000631504, .008119604, .000234372, .176126085, .002763597, .000000000
 168.000000000, .232531400, .570182553, .008703494, .000640613, .008238395, .000237795, .176687920, .002777830, .000000000
 169.000000000, .232016409, .569847652, .008825373, .000649789, .008358139, .000241244, .177269126, .002792268, .000000000
 170.000000000, .231495163, .569497641, .008947959, .000659028, .008478803, .000244719, .177869772, .002806914, .000000000
 171.000000000, .230967654, .569132546, .009071212, .000668327, .008600355, .000248220, .178489919, .002821767, .000000000
 172.000000000, .230433877, .568752398, .009195085, .000677685, .008722760, .000251744, .179129622, .002836830, .000000000
 173.000000000, .229893831, .568357236, .009319533, .000687096, .008845981, .000255291, .179788927, .002852104, .000000000
 174.000000000, .229347518, .567947110, .009444509, .000696559, .008969978, .000258860, .180467874, .002867590, .000000000
 175.000000000, .228794943, .567522074, .009569963, .000706070, .009094714, .000262450, .181166497, .002883289, .000000000
 176.000000000, .228236115, .567082192, .009695842, .000715626, .009220144, .000266059, .181884819, .002899203, .000000000
 177.000000000, .227671046, .566627539, .009822095, .000725222, .009346225, .000269686, .182622856, .002915332, .000000000
 178.000000000, .227099751, .566158195, .009948665, .000734855, .009472911, .000273330, .183380615, .002931677, .000000000
 179.000000000, .226522251, .565674251, .010075497, .000744521, .009600155, .000276989, .184158096, .002948239, .000000000
 180.000000000, .225938569, .565175808, .010202531, .000754217, .009727908, .000280662, .184955286, .002965019, .000000000
 181.000000000, .225348731, .564662975, .010329708, .000763937, .009856118, .000284347, .185772167, .002982018, .000000000
 182.000000000, .224752769, .564135870, .010456965, .000773677, .009984732, .000288043, .186608708, .002999236, .000000000
 183.000000000, .224150718, .563594623, .010584239, .000783433, .010113696, .000291749, .187464869, .003016673, .000000000
 184.000000000, .223542617, .563039372, .010711466, .000793201, .010242953, .000295462, .188340600, .003034330, .000000000
 185.000000000, .222928509, .562470266, .010838578, .000802976, .010372445, .000299180, .189235840, .003052207, .000000000
 186.000000000, .222308441, .561887463, .010965508, .000812752, .010502112, .000302903, .190150518, .003070304, .000000000
 187.000000000, .221682466, .561291132, .011092186, .000822525, .010631892, .000306628, .191084550, .003088622, .000000000
 188.000000000, .221050637, .560681454, .011218541, .000832290, .010761722, .000310354, .192037843, .003107160, .000000000
 189.000000000, .220413017, .560058617, .011344501, .000842042, .010891538, .000314078, .193010290, .003125917, .000000000
 190.000000000, .219769668, .559422822, .011469994, .000851774, .011021272, .000317799, .194001775, .003144895, .000000000
 191.000000000, .219120659, .558774281, .011594945, .000861483, .011150859, .000321514, .195012168, .003164092, .000000000
 192.000000000, .218466063, .558113214, .011719277, .000871162, .011280227, .000325222, .196041326, .003183508, .000000000
 193.000000000, .217805957, .557439855, .011842916, .000880806, .011409307, .000328921, .197089096, .003203142, .000000000
 194.000000000, .217140423, .556754446, .011965784, .000890409, .011538026, .000332607, .198155311, .003222993, .000000000
