 t  , CL , CS , CE , CIS, CIA, CH , CR , CD , CV 
 193.000000000, .000000000, .464315215, .009922906, .000740338, .009618049, .000277021, .187108812, .003097463, .324920196
 194.000000000, .000000000, .463206756, .010017148, .000747671, .009716170, .000279831, .187889366, .003114149, .325028911
 195.000000000, .000000000, .462098865, .010110923, .000754978, .009814067, .000282633, .188684033, .003131000, .325123501
 196.000000000, .000000000, .460991650, .010204185, .000762258, .009911697, .000285427, .189492687, .003148016, .325204080
 197.000000000, .000000000, .459885225, .010296887, .000769505, .010009017, .000288211, .190315195, .003165196, .325270764
 198.000000000, .000000000, .458779705, .010388982, .000776717, .010105981, .000290984, .191151416, .003182540, .325323676
 199.000000000, .000000000, .457675210, .010480424, .000783890, .010202544, .000293745, .192001201, .003200046, .325362941
 200.000000000, .000000000, .456571866, .010571167, .000791021, .010298660, .000296492, .192864392, .003217713, .325388689
 201.000000000, .000000000, .455469801, .010661161, .000798106, .010394284, .000299224, .193740825, .003235542, .325401057
 202.000000000, .000000000, .454369147, .010750361, .000805141, .010489369, .000301940, .194630328, .003253530, .325400183
 203.000000000, .000000000, .453270042, .010838718, .000812123, .010583869, .000304638, .195532721, .003271677, .325386212
 204.000000000, .000000000, .452172626, .010926185, .000819048, .010677735, .000307317, .196447816, .003289981, .325359292
 205.000000000, .000000000, .451077043, .011012715, .000825913, .010770921, .000309976, .197375416, .003308441, .325319575
 206.000000000, .000000000, .449983441, .011098261, .000832714, .010863380, .000312613, .198315318, .003327056, .325267219
 207.000000000, .000000000, .448891970, .011182775, .000839447, .010955062, .000315226, .199267310, .003345824, .325202386
 208.000000000, .000000000, .447802786, .011266210, .000846109, .011045921, .000317816, .200231172, .003364744, .325125242
 209.000000000, .000000000, .446716047, .011348520, .000852695, .011135909, .000320379, .201206678, .003383814, .325035958
 210.000000000, .000000000, .445631914, .011429659, .000859204, .011224977, .000322915, .202193592, .003403032, .324934707
 211.000000000, .000000000, .444550550, .011509580, .000865630, .011313079, .000325422, .203191672, .003422397, .324821670
 212.000000000, .000000000, .443472124, .011588239, .000871970, .011400166, .000327899, .204200667, .003441907, .324697028
 213.000000000, .000000000, .442396804, .011665591, .000878221, .011486191, .000330344, .205220318, .003461560, .324560969
 214.000000000, .000000000, .441324764, .011741592, .000884380, .011571106, .000332757, .206250361, .003481354, .324413685
 215.000000000, .000000000, .440256178, .011816198, .000890442, .011654866, .000335136, .207290523, .003501287, .324255370
 216.000000000, .000000000, .439191224, .011889366, .000896404, .011737424, .000337479, .208340524, .003521356, .324086223
 217.000000000, .000000000, .438130081, .011961055, .000902264, .011818733, .000339786, .209400076, .003541560, .323906447
 218.000000000, .000000000, .437072930, .012031224, .000908017, .011898748, .000342054, .210468884, .003561896, .323716248
 219.000000000, .000000000, .436019954, .012099832, .000913660, .011977424, .000344283, .211546649, .003582362, .323515835
 220.000000000, .000000000, .434971774, .012166841, .000919191, .012054718, .000346471, .212633062, .003602955, .323304988
 221.000000000, .000000000, .433930291, .012232213, .000924605, .012130585, .000348617, .213727809, .003623672, .323082207
 222.000000000, .000000000, .432893503, .012295911, .000929901, .012204983, .000350721, .214830569, .003644512, .322849900
 223.000000000, .000000000, .431861601, .012357900, .000935074, .012277871, .000352779, .215941016, .003665471, .322608288
 224.000000000, .000000000, .430841146, .012418145, .000940123, .012349206, .000354793, .217058815, .003686546, .322351225
 225.000000000, .000000000, .429857460, .012476621, .000945044, .012418950, .000356760, .218183630, .003707736, .322053800
 226.000000000, .000000000, .428878669, .012533298, .000949834, .012487066, .000358679, .219315116, .003729036, .321748302
 227.000000000, .000000000, .427904972, .012588145, .000954492, .012553516, .000360549, .220452923, .003750445, .321434958
 228.000000000, .000000000, .426943330, .012641131, .000959014, .012618265, .000362370, .221596699, .003771958, .321107233
 229.000000000, .000000000, .426020617, .012692237, .000963398, .012681278, .000364140, .222746085, .003793574, .320738672
 230.000000000, .000000000, .425102999, .012741439, .000967643, .012742523, .000365858, .223900718, .003815288, .320363532
 231.000000000, .000000000, .424190678, .012788710, .000971746, .012801968, .000367524, .225060232, .003837098, .319982044
 232.000000000, .000000000, .423291084, .012834026, .000975705, .012859583, .000369137, .226224255, .003859001, .319587209
 233.000000000, .000000000, .422432921, .012877375, .000979518, .012915339, .000370695, .227392416, .003880993, .319150744
 234.000000000, .000000000, .421580034, .012918738, .000983184, .012969209, .000372199, .228564335, .003903070, .318709231
 235.000000000, .000000000, .420732630, .012958096, .000986700, .013021167, .000373647, .229739634, .003925231, .318262895
 236.000000000, .000000000, .419898551, .012995430, .000990066, .013071189, .000375038, .230917929, .003947471, .317804326
 237.000000000, .000000000, .419108131, .013030735, .000993279, .013119251, .000376373, .232098837, .003969787, .317303606
 238.000000000, .000000000, .418323150, .013064000, .000996339, .013165334, .000377650, .233281971, .003992175, .316799380
 239.000000000, .000000000, .417543812, .013095212, .000999245, .013209418, .000378870, .234466941, .004014633, .316291870
 240.000000000, .000000000, .416778380, .013124358, .001001994, .013251484, .000380030, .235653360, .004037156, .315773237
 241.000000000, .000000000, .416058850, .013151441, .001004588, .013291517, .000381132, .236840836, .004059741, .315211895
 242.000000000, .000000000, .415344890, .013176457, .001007024, .013329502, .000382175, .238028978, .004082385, .314648589
 243.000000000, .000000000, .414636704, .013199399, .001009302, .013365427, .000383158, .239217395, .004105083, .314083531
 244.000000000, .000000000, .413942974, .013220263, .001011423, .013399280, .000384081, .240405695, .004127833, .313508452
 245.000000000, .000000000, .413297365, .013239058, .001013384, .013431051, .000384944, .241593486, .004150631, .312890080
 246.000000000, .000000000, .412657424, .013255786, .001015187, .013460735, .000385747, .242780379, .004173474, .312271269
 247.000000000, .000000000, .412023347, .013270449, .001016830, .013488325, .000386489, .243965984, .004196357, .311652219
 248.000000000, .000000000, .411404167, .013283048, .001018315, .013513817, .000387171, .245149912, .004219277, .311024295
 249.000000000, .000000000, .410834956, .013293599, .001019641, .013537207, .000387792, .246331777, .004242230, .310352798
 250.000000000, .000000000, .410271470, .013302112, .001020808, .013558497, .000388353, .247511194, .004265214, .309682351
 251.000000000, .000000000, .409713901, .013308595, .001021818, .013577688, .000388853, .248687781, .004288224, .309013141
 252.000000000, .000000000, .409171655, .013313054, .001022670, .013594781, .000389293, .249861158, .004311257, .308336132
 253.000000000, .000000000, .408681311, .013315514, .001023366, .013609782, .000389673, .251030947, .004334310, .307615098
 254.000000000, .000000000, .408196706, .013315991, .001023905, .013622697, .000389993, .252196776, .004357378, .306896555
 255.000000000, .000000000, .407718023, .013314498, .001024290, .013633535, .000390253, .253358273, .004380458, .306180671
 256.000000000, .000000000, .407254977, .013311047, .001024521, .013642304, .000390454, .254515073, .004403547, .305458077
 257.000000000, .000000000, .406845402, .013305670, .001024599, .013649015, .000390596, .255666812, .004426642, .304691264
 258.000000000, .000000000, .406441536, .013298389, .001024526, .013653683, .000390679, .256813133, .004449738, .303928315
 259.000000000, .000000000, .406043552, .013289221, .001024303, .013656322, .000390704, .257953683, .004472833, .303169382
 260.000000000, .000000000, .405661490, .013278185, .001023932, .013656946, .000390672, .259088112, .004495923, .302404740
 261.000000000, .000000000, .405334506, .013265318, .001023413, .013655574, .000390583, .260216077, .004519004, .301595525
 262.000000000, .000000000, .405013153, .013250646, .001022750, .013652225, .000390437, .261337240, .004542074, .300791476
 263.000000000, .000000000, .404697592, .013234191, .001021943, .013646919, .000390235, .262451269, .004565130, .299992720
 264.000000000, .000000000, .404398145, .013215978, .001020996, .013639678, .000389978, .263557837, .004588167, .299189221
